file,session_id,max_same_tool_count,max_same_tool,total_tool_calls_in_session,distinct_tools_in_session,has_tool_availability_language,has_action_validity_constraint,has_direct_tool_permission_language,has_explicit_permission_language,has_explicit_permission_language_near_tool_context,tool_counts_json
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_57,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_58,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_59,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_60,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_61,5,click,6,2,True,True,False,False,False,"{""click"":5,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_62,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_63,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_64,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_65,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_66,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_67,5,click,6,2,True,True,False,False,False,"{""click"":5,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_68,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_69,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_70,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_71,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_72,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_73,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_74,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_75,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_76,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_77,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_78,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_79,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_80,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_81,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_82,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_83,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_84,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_85,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_86,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_87,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_88,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_89,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_90,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_91,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_92,4,click,5,2,True,True,False,True,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_93,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_94,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_95,2,click,3,2,True,True,False,True,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_96,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_97,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_98,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_99,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_100,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_101,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_102,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_103,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_104,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_105,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_106,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_107,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_108,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_109,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_110,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_111,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_112,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_113,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_114,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_115,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_116,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_117,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_118,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_119,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_120,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_121,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_122,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_123,5,click,6,2,True,True,False,False,False,"{""click"":5,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_124,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_125,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_126,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_127,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_128,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_129,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_130,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_131,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_132,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_133,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_134,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_135,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_136,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_137,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_138,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_139,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_140,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_141,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_142,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_143,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_144,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_145,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_146,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_147,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_148,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_149,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_150,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_151,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_152,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_153,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_154,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_155,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_156,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_157,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_158,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_159,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_160,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_161,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_162,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_163,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_164,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_165,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_166,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_167,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_168,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_169,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_170,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_171,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_172,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_173,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_174,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_175,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_176,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_177,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_178,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_179,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_180,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_181,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_182,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_183,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_184,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_185,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_186,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_187,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_188,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_189,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_190,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_191,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_192,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_193,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_194,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_195,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_196,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_197,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_198,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_199,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_200,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_201,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_202,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_203,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_204,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_205,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_206,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_207,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_208,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_209,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
